size,path
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Burtonsville#2023-10-27 22:25:04.563000/3#Rensselaer#2023-10-28 19:50:00+00:00/3#Delhi#2023-10-28 21:20:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Burtonsville#2023-10-27 22:25:04.563000/3#Rensselaer#2023-10-28 19:50:00+00:00/3#Concord#2023-10-28 22:17:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Burtonsville#2023-10-27 22:25:04.563000/3#Rensselaer#2023-10-28 19:50:00+00:00/3#W Lebanon#2023-10-28 22:01:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Burtonsville#2023-10-27 22:25:04.563000/3#Rensselaer#2023-10-28 19:50:00+00:00/3#Bloomfield#2023-10-28 21:40:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Burtonsville#2023-10-27 22:25:04.563000/3#Rensselaer#2023-10-28 19:50:00+00:00/3#Fraser#2023-10-28 21:24:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Burtonsville#2023-10-27 22:25:04.563000/3#Rensselaer#2023-10-28 19:50:00+00:00/3#Rome#2023-10-28 21:40:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Northumberland#2023-10-28 00:42:04.563000
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Vineland#2023-10-28 00:12:04.563000
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Jessup#2023-10-27 22:12:04.563000
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Jessup#2023-10-27 22:12:04.563000/3#Ashland#2023-10-28 19:06:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Jessup#2023-10-27 22:12:04.563000/3#Ashland#2023-10-28 19:06:00+00:00/3#Fulton#2023-10-28 21:05:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Jessup#2023-10-27 22:12:04.563000/3#Ashland#2023-10-28 19:06:00+00:00/3#Mt Crawford#2023-10-28 21:11:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Jessup#2023-10-27 22:12:04.563000/3#Ashland#2023-10-28 19:06:00+00:00/3#Winchester#2023-10-28 21:13:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Jessup#2023-10-27 22:12:04.563000/3#Ashland#2023-10-28 19:06:00+00:00/3#Jessup#2023-10-28 21:12:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Jessup#2023-10-27 22:12:04.563000/3#Ashland#2023-10-28 19:06:00+00:00/3#Colonial Hts#2023-10-28 19:47:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Jessup#2023-10-27 22:12:04.563000/3#Ashland#2023-10-28 19:06:00+00:00/3#Lyndhurst#2023-10-28 20:46:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Jessup#2023-10-27 22:12:04.563000/3#Ashland#2023-10-28 19:06:00+00:00/3#Laurel#2023-10-28 21:05:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Jessup#2023-10-27 22:12:04.563000/3#Ashland#2023-10-28 19:06:00+00:00/3#Baltimore#2023-10-28 21:24:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Richmond#2023-10-28 00:45:10.433000/2#Jessup#2023-10-27 22:12:04.563000+00:00/2#Jessup#2023-10-27 22:12:04.563000/3#Ashland#2023-10-28 19:06:00+00:00/3#Strasburg#2023-10-28 21:06:00
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Norfolk#2023-10-27 23:12:10.433000
500,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Norfolk#2023-10-27 23:12:10.433000/2#Asheville#2023-10-28 02:36:40.585000+00:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Norfolk#2023-10-27 23:12:10.433000/2#Asheville#2023-10-28 02:36:40.585000+00:00/2#Gaffney#2023-10-28 04:01:40.585000
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Gaffney#2023-10-20 14:53:00/1#Norfolk#2023-10-27 23:12:10.433000+00:00/1#Norfolk#2023-10-27 23:12:10.433000/2#Asheville#2023-10-28 02:36:40.585000+00:00/2#Laurens#2023-10-28 04:16:40.585000
200,0#Augusta#2023-10-20T13:00:00+00:00/0#Ladson#2023-10-20 14:55:00
300,0#Augusta#2023-10-20T13:00:00+00:00/0#Ladson#2023-10-20 14:55:00/1#Miami#2023-10-28 02:51:00+00:00
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Ladson#2023-10-20 14:55:00/1#Miami#2023-10-28 02:51:00+00:00/1#Miami#2023-10-28 02:51:00
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Ladson#2023-10-20 14:55:00/1#Miami#2023-10-28 02:51:00+00:00/1#Hialeah Grdns#2023-10-28 03:04:00
200,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00
300,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Hialeah Grdns#2023-10-28 01:24:10.434000
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000
500,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#St Joseph#2023-10-30 18:25:00
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#St Joseph#2023-10-30 18:25:00/3#El Paso#2023-10-31 06:25:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#St Joseph#2023-10-30 18:25:00/3#El Paso#2023-10-31 06:25:00+00:00/3#Santa Teresa#2023-10-31 06:40:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Edgerton#2023-10-30 18:04:00
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Edgerton#2023-10-30 18:04:00/3#Marianna#2023-11-01 00:32:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Edgerton#2023-10-30 18:04:00/3#Marianna#2023-11-01 00:32:00+00:00/3#Americus#2023-11-01 02:40:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Edgerton#2023-10-30 18:04:00/3#Marianna#2023-11-01 00:32:00+00:00/3#Dothan#2023-11-01 01:08:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Greenwood#2023-10-31 04:05:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Greenwood#2023-10-31 04:05:00+00:00/3#Indianapolis#2023-10-31 04:16:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Greenwood#2023-10-31 04:05:00+00:00/3#Lebanon#2023-10-31 04:46:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Greenwood#2023-10-31 04:05:00+00:00/3#Greenfield#2023-10-31 04:35:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Greenwood#2023-10-31 04:05:00+00:00/3#Greenwood#2023-10-31 04:05:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Greenwood#2023-10-31 04:05:00+00:00/3#Washington#2023-10-31 06:04:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Greenwood#2023-10-31 04:05:00+00:00/3#Hamilton#2023-10-31 06:02:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Greenwood#2023-10-31 04:05:00+00:00/3#Louisville#2023-10-31 05:47:00
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Hanover Twp#2023-10-31 03:48:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Hanover Twp#2023-10-31 03:48:00+00:00/3#Newark#2023-10-31 05:56:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Hanover Twp#2023-10-31 03:48:00+00:00/3#Quakertown#2023-10-31 05:19:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Hanover Twp#2023-10-31 03:48:00+00:00/3#Bethlehem#2023-10-31 05:11:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Hanover Twp#2023-10-31 03:48:00+00:00/3#Edison#2023-10-31 05:55:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Hanover Twp#2023-10-31 03:48:00+00:00/3#Fogelsville#2023-10-31 04:53:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Hanover Twp#2023-10-31 03:48:00+00:00/3#Allentown#2023-10-31 05:02:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Hanover Twp#2023-10-31 03:48:00+00:00/3#Pottsville#2023-10-31 04:41:00
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Olathe#2023-10-30 18:10:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Olathe#2023-10-30 18:10:00+00:00/3#St Joseph#2023-10-30 19:21:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Olathe#2023-10-30 18:10:00+00:00/3#Elwood#2023-10-30 19:20:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Olathe#2023-10-30 18:10:00+00:00/3#Kansas City#2023-10-30 18:32:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Olathe#2023-10-30 18:10:00+00:00/3#Edgerton#2023-10-30 18:27:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Olathe#2023-10-30 18:10:00+00:00/3#Olathe#2023-10-30 18:10:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Olathe#2023-10-30 18:10:00+00:00/3#Topeka#2023-10-30 19:05:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Olathe#2023-10-30 18:10:00+00:00/3#Cameron#2023-10-30 19:28:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Elwood#2023-10-30 18:22:00/3#Olathe#2023-10-30 18:10:00+00:00/3#Gardner#2023-10-30 18:21:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Kansas City#2023-10-30 17:32:00
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Kansas City#2023-10-30 17:32:00/3#Dayton#2023-10-31 03:05:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Kansas City#2023-10-30 17:32:00/3#Dayton#2023-10-31 03:05:00+00:00/3#Erlanger#2023-10-31 04:07:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Kansas City#2023-10-30 17:32:00/3#Dayton#2023-10-31 03:05:00+00:00/3#Dayton#2023-10-31 03:05:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Kansas City#2023-10-30 17:32:00/3#Dayton#2023-10-31 03:05:00+00:00/3#Cincinnati#2023-10-31 03:53:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Kansas City#2023-10-30 17:32:00/3#Dayton#2023-10-31 03:05:00+00:00/3#Portland#2023-10-31 04:32:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Kansas City#2023-10-30 17:32:00/3#Dayton#2023-10-31 03:05:00+00:00/3#Indianapolis#2023-10-31 05:02:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Kansas City#2023-10-30 17:32:00/3#Dayton#2023-10-31 03:05:00+00:00/3#Lebanon#2023-10-31 05:27:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Kansas City#2023-10-30 17:32:00/3#Dayton#2023-10-31 03:05:00+00:00/3#Greenfield#2023-10-31 04:42:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Kansas City#2023-10-30 17:32:00/3#Dayton#2023-10-31 03:05:00+00:00/3#Hamilton#2023-10-31 03:47:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Olathe#2023-10-30 17:50:00
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Olathe#2023-10-30 17:50:00/3#Des Moines#2023-10-30 20:40:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Olathe#2023-10-30 17:50:00/3#Des Moines#2023-10-30 20:40:00+00:00/3#W Liberty#2023-10-30 22:52:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Olathe#2023-10-30 17:50:00/3#Des Moines#2023-10-30 20:40:00+00:00/3#Altoona#2023-10-30 20:53:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Olathe#2023-10-30 17:50:00/3#Des Moines#2023-10-30 20:40:00+00:00/3#Omaha#2023-10-30 22:52:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Olathe#2023-10-30 17:50:00/3#Des Moines#2023-10-30 20:40:00+00:00/3#Denison#2023-10-30 22:49:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Reidsville#2023-10-20 14:35:00/1#W Palm Beach#2023-10-28 00:12:10.434000+00:00/1#Miami#2023-10-28 01:22:10.434000/2#Kansas City#2023-10-30 17:28:00+00:00/2#Olathe#2023-10-30 17:50:00/3#Des Moines#2023-10-30 20:40:00+00:00/3#Ft Dodge#2023-10-30 22:16:00
